currentData,speed
465369373,262144
467925277,262144
470481181,262144
473037085,262144
475592989,262144
478148893,262144
480704797,174762
483260701,262144
485816605,262144
488372509,262144
490928413,262144
493484317,524288
495974685,524288
496040221,262144
498596125,262144
501152029,262144
503707933,262144
506263837,262144
508819741,262144
511375645,262144
513931549,262144
516487453,262144
519043357,262144
521599261,262144
524155165,262144
526645533,524288
529201437,262144
531757341,262144
534313245,262144
536869149,524288
539425053,262144
541980957,262144
544536861,524288
547092765,262144
549648669,262144
552204573,262144
554760477,262144
557316381,524288
559872285,262144
562428189,262144
564984093,524288
567539997,262144
570095901,262144
572651805,262144
575142173,524288
575207709,262144
577763613,262144
580319517,262144
582875421,262144
585431325,262144
587987229,524288
590543133,524288
593099037,524288
595654941,262144
598210845,262144
600766749,262144
603322653,262144
605878557,262144
608434461,524288
610990365,262144
613546269,262144
616102173,262144
618658077,262144
621213981,262144
623769885,262144
626325789,524288
628881693,524288
631372061,262144
633927965,262144
636483869,524288
639039773,524288
641595677,524288
644151581,262144
646707485,524288
649263389,524288
651819293,174762
654375197,262144
656931101,262144
659487005,262144
662042909,262144
664598813,262144
667154717,262144
669710621,262144
672266525,262144
674822429,262144
677378333,262144
679934237,524288
682490141,524288
685046045,524288
687601949,262144
690157853,262144
692713757,524288
695269661,262144
697825565,262144
700381469,524288
702937373,524288
705493277,262144
708049181,262144
710605085,262144
713160989,524288
715716893,524288
718272797,524288
720828701,524288
723384605,262144
725940509,262144
728496413,262144
731052317,524288
733608221,262144
736098589,174762
738654493,262144
741210397,262144
743766301,262144
746322205,524288
748878109,262144
751434013,262144
753989917,262144
756545821,262144
759101725,262144
761657629,262144
764213533,524288
766769437,524288
769325341,524288
771881245,262144
774437149,262144
776993053,262144
779548957,262144
782104861,262144
784660765,524288
787216669,524288
789772573,262144
792328477,262144
794884381,262144
797440285,262144
799996189,262144
802552093,262144
805107997,262144
807663901,262144
810219805,524288
812775709,174762
815331613,524288
817887517,262144
820443421,262144
822999325,524288
825555229,524288
828111133,262144
830667037,262144
833222941,262144
835778845,262144
838334749,262144
840825117,262144
843381021,262144
845936925,262144
848492829,262144
851048733,524288
853604637,262144
856160541,262144
