currentData,speed
15357576,13797
15449556,29127
15528396,23831
15604316,10082
15684616,17476
15732960,8342
15820396,29127
15861440,8633
15934276,10699
16084656,20971
16157656,17476
16256936,7489
16328476,5957
16532876,174762
16568080,29200
16651136,9198
16732896,12787
16760800,13476
16864296,9532
16956276,6472
17024896,18078
17112496,15887
17194256,22795
17265796,13797
17334416,16912
17410336,34952
17467440,16758
17534436,14563
17600136,37449
17681896,32768
17750516,15887
17833736,19418
17902356,7710
18001636,174762
18092156,47662
18179756,8738
18252756,262144
18331596,37449
18408976,20164
18508256,22795
18582716,24966
18623760,23360
18715576,11915
18854276,14169
18944960,5633
19163796,65536
19268916,9039
19334616,104857
19416376,131072
19489376,9039
19559456,131072
19717136,17476
19809116,24966
19844320,6846
19925916,43690
20003296,27594
20086516,22795
20178496,15887
20267556,29127
20344936,34952
20455896,18078
20525976,37449
20550960,4204
20695336,18724
20774176,8322
20876376,11155
20943536,20164
21022376,87381
21121656,22795
21235536,34952
21309996,29127
21388836,18724
21504176,20164
21620976,14563
21707280,11408
21787416,20971
21853116,262144
21929036,14979
21997656,14169
22112996,19418
22181616,262144
22256076,26214
22331996,18724
22413920,23360
22485296,17476
22562676,18724
22673636,19418
22746636,8594
22835696,104857
22932056,32768
22997756,65536
23070756,9709
23177336,26214
23250336,12787
23313280,17520
23397796,65536
23469336,11397
23556936,174762
23634480,19316
23718996,14563
23806596,13797
23876676,14979
23952596,52428
24057716,12787
24129256,29127
24225616,34952
24311756,22795
24341120,7187
24406656,10082
24488416,174762
24533840,233600
24611056,20164
24722016,52428
24809616,26214
24888456,12192
25028616,262144
25101616,7825
25174616,262144
25240480,66742
25343976,262144
25412596,27594
25492896,14563
25561680,2458
25627216,262144
25700216,15420
25887096,18724
25979076,58254
26053536,20164
26132376,14563
26236036,23831
26268320,17520
26345536,262144
26415616,32768
26461040,2920
26535336,43690
26617096,14169
26777696,14563
26874056,174762
26964576,8738
27046336,262144
27167680,163520
27279936,74898
27350016,74898
27440536,30840
27513536,47662
27580696,24966
27703336,47662
27779256,27594
27849336,174762
27934016,52428
28036216,11650
28166156,174762
28233316,37449
28303396,21845
28478596,11915
28628976,74898
28725336,8594
28807096,9362
28888856,174762
29030640,42048
29099096,104857
29223360,186880
29297656,87381
29399856,16384
29496216,65536
29591116,34952
29668496,32768
