currentData,speed
18007476,15420
18048520,16060
18130116,20971
18177000,199136
18243996,20971
18305480,27740
18369720,12263
18462996,22795
18498200,11212
18568116,104857
18626680,16172
18690920,77088
18760836,27594
18819400,24138
18890776,22795
18947880,16871
19020716,43690
19076360,25028
19146276,29127
19204840,24090
19289356,32768
19333320,22581
19417836,23831
19461800,175488
19528796,23831
19590280,31146
19661656,26214
19718760,24657
19783000,34205
19854376,18078
19911480,164096
19978476,30840
20039960,27740
20104200,23360
20185796,20164
20232680,67160
20302596,30840
20361160,17070
20445676,30840
20489640,27740
20566856,26214
20618120,50057
20683656,22795
20746600,39287
20810840,18006
20883676,87381
20939320,19494
21023836,21845
21067800,49056
21153776,18078
21196280,62293
21264736,34952
21324760,20901
21390296,52428
21453240,14902
21520236,58254
21581720,31536
21660396,34952
21710200,25028
21784496,16912
21838680,163520
21907136,21845
21967160,43216
22053136,12483
22095640,14113
22175776,47662
22224120,16989
22292576,131072
22352600,17548
22454636,20971
22550996,32768
22609560,23360
22698456,34952
22738040,15605
22819636,58254
22866520,13410
22948116,26214
22995000,8261
23059240,40880
23146676,13443
23187720,7008
23286764,16912
23316200,42048
23431376,47662
23444680,23360
23546716,9198
23660596,87381
23701640,25028
23765880,33243
23875216,26214
23948216,52428
24018296,17476
24113196,15420
24151320,23360
24234376,27594
24316136,27594
24386216,17476
24462136,40329
24536760,39287
24624196,34952
24707416,11650
24795016,37449
24870936,27594
24987736,19418
25059276,11650
25139576,32768
25214036,30840
25324996,174762
25392156,7943
25476836,104857
25555676,104857
25628840,43534
25713356,40329
25781976,37449
25847676,34952
25936736,18078
26014280,42826
26087116,26214
26161576,21845
26249176,43690
26336776,30840
26399720,32916
26471096,32768
26558696,52428
26633156,34952
26704696,19418
26774776,58254
26849400,11346
26935376,40329
27022976,32768
27093056,11155
27177736,37449
27259496,24966
27355856,104857
27443456,87381
27525216,8886
27624496,17476
27703336,104857
27782176,87381
27861016,52428
27951536,47662
28030376,7710
28069960,58400
28158856,87381
28237696,27594
28313616,16384
28427496,22795
28503416,104857
28573496,23831
28655256,16384
28742856,34952
28776600,186880
28845056,58254
28915136,131072
28982296,104857
29058216,8322
29131216,12192
29210056,18724
29288896,18078
29376496,43690
29455336,47662
29534176,104857
29613016,47662
29694776,7710
29776536,20164
29804440,116800
29881656,47662
29960496,65536
30053936,23831
30156136,22795
30233516,104857
30312356,74898
30391196,26214
30464196,37449
30538656,29127
30575320,93440
30648156,14979
30726996,43690
30805836,15887
30883216,32768
30962056,22795
31043816,11650
31122656,65536
31189816,47662
31217720,140160
31292016,14169
31370856,34952
31449696,23831
31528536,104857
31607376,43690
31686216,37449
31765056,9362
31843896,104857
31860120,2123
31949016,20971
32019096,131072
32092096,74898
32165096,30840
32235176,15887
32360736,16912
32433736,47662
32503072,1388
32622076,19418
32695240,13449
32772456,26214
32849836,15887
32959336,104857
33038176,52428
33105336,65536
33178336,32768
33293676,32768
33375436,262144
33401880,7963
33524356,12787
33614876,74898
33682036,104857
33760876,87381
33839716,43690
33918556,19418
33994476,37449
34073316,27594
34108520,186880
34176976,18078
34251436,16912
34327356,104857
34409116,13443
34482116,104857
34555116,11915
34625196,20164
34704036,20164
34779956,87381
34858796,47662
34937636,47662
35022316,74898
