currentData,speed
52101560,128480
52183156,47662
52270756,13107
52340836,43690
52419676,9198
52516036,13107
52589036,174762
52670796,6393
52761316,9362
52831396,104857
52901476,10082
52986156,14169
53082516,14563
53129400,175200
53205156,10485
53275236,30840
53365756,9198
53456276,23831
53552636,30840
53619796,26214
53701556,14563
53792076,6808
53882596,52428
53949756,10699
54031516,13107
54157076,37449
54273876,7598
54384836,58254
54475356,19418
54565876,8192
54653476,47662
54735400,24333
54822836,14563
54910436,74898
54992196,47662
55073956,43690
55158636,12192
55244776,6990
55326536,21845
55440416,13443
55551376,14169
55636056,26214
55723656,7384
55827480,8606
55895936,19418
55966016,131072
56036096,26214
56112016,37449
56199616,9892
56281376,10485
56368976,9532
56405640,116800
56485776,30840
56567536,5405
56655136,22795
56748576,9198
56818656,87381
56903336,7825
56983800,140160
57055176,15420
57134016,37449
57212856,8456
57303376,52428
57393896,12483
57433480,101226
57525296,52428
57601216,10082
57677136,104857
57758896,8322
57855256,12192
57951616,24966
58011640,73973
58080096,14169
58179376,27594
58290336,8594
58380856,8192
58471376,15420
58525560,46720
58594016,22795
58687456,18078
58757536,19418
58827616,10699
58909376,7710
59005736,74898
59102096,15420
59198456,47662
59294816,87381
59391176,9709
59481696,24966
59578056,6316
59617640,140160
59703616,19418
59773696,7710
59963496,12192
60033576,47662
60124096,8594
60191256,52428
60287616,8322
60363536,8886
60442376,19418
60515376,14979
60602976,11397
60713936,7710
60845336,47662
60932936,8738
61046816,52428
61113976,13443
61210336,7489
61300856,11650
61397216,43690
61525696,9532
61613296,14169
61741776,29127
61835216,8594
61919896,8322
62121376,87381
62191456,6393
62251480,93440
62322856,58254
62404616,6990
62500976,87381
62588576,74898
62654276,32768
62728736,12483
62765400,42826
62830936,6096
62901016,7182
63001756,6721
63068916,8192
63136076,23831
63217836,18724
63308356,7598
63343560,8342
63433916,5190
63540496,3495
63632476,4681
63717156,104857
63784316,6898
63868996,9532
63960976,2818
64057336,13107
64149316,32768
64242756,4228
64349336,11915
64436936,4405
64533296,13443
64622356,5295
64712876,7710
64829676,9362
64899756,4032
64949560,1668
65013800,59860
65109996,4443
65206356,13443
65302716,26214
65393236,8065
65463316,4161
65539236,10280
