currentData,speed
398580,0
400040,0
402960,0
405880,0
407340,0
408800,0
411720,0
414640,0
416100,648
417560,0
419020,0
420480,0
421940,0
423400,1946
424860,0
427780,0
429240,11680
430700,23360
433620,0
439460,0
440920,0
445300,307
446760,35040
451140,5840
452600,58400
459900,0
461360,5840
462820,0
468660,0
470120,35040
474500,35040
478880,11680
480340,0
483260,23360
486180,0
487640,0
489100,0
490560,23360
493480,35040
497860,0
499320,0
500780,0
502240,0
503700,0
505160,0
506620,23360
509540,35040
518300,0
519760,0
521220,0
522680,0
524140,0
525600,0
527060,0
529980,5840
531440,315
532900,0
534360,0
535820,0
537280,2920
538740,0
540200,11680
541660,0
543120,11680
544580,0
546040,11680
547500,0
548960,3893
550420,0
551880,11680
553340,0
554800,0
556260,0
557720,11680
559180,0
560640,353
562100,0
563560,23360
566480,29200
573780,0
575240,0
576700,0
578160,898
579620,0
581080,2920
582540,17520
586920,19466
594220,0
595680,0
597140,0
598600,11680
600060,0
601520,0
602980,35040
607360,19466
614660,0
616120,0
617580,0
619040,0
620500,0
621960,0
623420,23360
629260,17520
633640,0
636560,0
638020,0
639480,0
640940,0
642400,0
643860,35040
648240,23360
651160,0
652620,3893
654080,0
657000,0
658460,0
659920,0
661380,17520
665760,23360
668680,0
670140,0
671600,0
673060,0
674520,0
675980,0
677440,23360
680360,23360
683280,0
684740,11680
686200,35040
690580,0
692040,0
693500,0
694960,11680
696420,35040
700800,0
702260,0
703720,0
705180,0
706640,0
708100,0
709560,23360
712480,402
713940,0
715400,0
716860,35040
721240,0
722700,5840
724160,0
725620,1460
727080,35040
731460,0
732920,11680
734380,0
735840,23360
738760,0
741680,0
743140,23360
746060,11680
747520,11680
748980,46720
754820,0
756280,35040
760660,0
767960,5840
769420,0
770880,70080
779640,0
781100,0
782560,0
784020,0
785480,0
786940,2336
788400,23360
791320,29200
798620,0
800080,0
801540,0
803000,0
804460,0
805920,0
807380,23360
810300,29200
817600,11680
819060,0
821980,0
826360,0
827820,0
829280,0
830740,0
832200,5840
833660,5840
835120,0
842420,0
845340,0
848260,0
852640,5840
854100,20440
864320,11680
865780,35040
874540,0
877460,0
878920,0
883300,0
884760,0
886220,0
887680,23360
890600,35040
894980,0
896440,11680
897900,11680
902280,0
903740,0
909580,0
912500,11680
913960,11680
915420,0
919800,0
921260,0
922720,0
924180,0
925640,0
927100,1168
928560,23360
931480,11680
932940,1460
934400,11680
935860,0
937320,23360
940240,0
941700,23360
953380,11680
954840,0
956300,0
957760,898
959220,0
960680,0
962140,0
963600,23360
966520,35040
970900,2336
972360,0
975280,0
978200,0
979660,23360
982580,0
984040,23360
986960,23360
989880,0
992800,3893
994260,0
997180,0
998640,0
1001560,23360
1004480,23360
1007400,46720
1013240,5840
1014700,0
1016160,0
1019080,0
1020540,0
1023460,0
1024920,23360
1027840,46720
1033680,3893
1035140,0
1036600,0
1039520,0
1042440,0
1043900,0
1045360,23360
1048280,11680
1049740,0
1051200,3893
1052660,23360
1055580,0
1058500,0
1061420,0
1062880,23360
1065800,35040
1070180,0
1071640,0
1073100,0
1074560,0
1076020,11680
1077480,0
1078940,23360
1081860,3893
1083320,0
1084780,0
1086240,0
1087700,0
1089160,0
1090620,0
1092080,35040
1096460,29200
1103760,1946
1105220,23360
1108140,0
1109600,35040
1113980,0
1115440,46720
1121280,35040
1125660,0
1127120,2336
1128580,0
1130040,0
1131500,0
1132960,0
1134420,0
1135880,0
1138800,0
1140260,0
1143180,0
1144640,2920
1146100,0
1150480,46720
1156320,23360
1159240,11680
1160700,35040
1165080,5840
1166540,0
1172380,0
1175300,5840
1176760,0
1179680,0
1181140,0
1184060,0
1185520,0
1186980,0
1188440,0
1189900,11680
1191360,3893
1192820,70080
1201580,0
1203040,23360
1205960,0
1207420,0
1208880,0
1210340,35040
1214720,0
1216180,0
1217640,0
1219100,0
1220560,0
